Product_Category,Store_Location,Holiday_Season,Discount_Percentage,Advertising_Spend,Customer_Rating,Weather,Number_of_Employees,Store_Area_sqft,Average_Transaction_Value,Number_of_Customers,Stock_Availability,Competitor_Proximity_km,Marketing_Channel,Operating_Hours_per_Week,Store_Age_Years,Price_Sensitivity,Loyalty_Customers_Percentage,Online_vs_Offline_Sales_Ratio,Average_Product_Age_days,Weekend_Sales_Percentage,Regional_Economy_Index,Store_Rent_Cost,Competitor_Discount_Percentage,Local_Events,Monthly_Inventory_Cost,Sales_Revenue
Toys,Suburban,0,4.929146351120616,1828.1259821086892,1.767821755982903,Snowy,38,1877,97.63212356882168,443,65.4392829176293,8.028013997300642,Email,49,12,0.6425799158045408,29.184933645510505,1.133782216973191,299,89.25024866126853,0.3443713904045343,8570.050519157257,18.944118977561743,1,33848.4196113316,8513.246285925285
Furniture,Rural,0,41.46571170628797,4754.399427068827,3.876937676176587,Snowy,44,2449,451.9388928405626,873,64.62209022947579,9.190755862618932,Radio,67,30,0.4580826896757305,81.3494387000865,4.595213846761469,310,31.226133387414777,0.6642589771401376,11772.850695464322,19.390827130546555,1,14563.533058691532,23303.60864666892
Clothing,Urban,0,35.33377668388499,18739.874145488782,2.086201820709942,Snowy,19,3772,204.62157429539317,317,89.91364982731528,6.069738020256124,Social Media,96,9,0.7922899533309022,87.69395241119666,4.978328197590991,202,14.98731903275579,0.899278792536333,5515.666735656755,27.77325029543364,0,13526.539906389167,33756.76795288932
Toys,Urban,1,30.86094029389504,9589.267706840536,2.2648604902533203,Snowy,15,1377,130.18685943743998,466,89.16683459623103,8.05025655712267,Email,57,37,0.0241327786925535,72.90375080688435,3.8752360714601632,225,12.570469289274486,0.7265587872242619,7392.012812563471,7.057090073787181,1,23742.948105108277,20376.83466370406
Electronics,Suburban,1,7.799043184946658,9185.037256568508,4.379883414560405,Snowy,26,4242,229.71984209780712,681,67.615117718838,7.937781482097291,Email,90,1,0.6104118607605711,53.42188017278432,1.9341549394075732,159,66.85503036470386,0.7110227176022441,4669.787485509046,19.362952012721703,0,36915.513718361086,179891.46255272656
Grocery,Urban,1,23.92480581279809,784.0595176499385,2.9052894088276173,Cloudy,28,2077,167.0627217351828,632,64.94738640398901,2.012261736097701,Email,57,42,0.7306720122398759,86.54374596069046,3.617631016821012,204,76.41858917873365,0.3819706584166159,11650.294894849832,22.348778470136956,1,5597.538022222255,182730.47004864397
Toys,Suburban,0,39.02780134436069,5324.295067637742,3.6790178048729913,Snowy,5,3639,374.7654343685297,578,77.9912394441395,6.712452288601238,Radio,84,49,0.993386112028669,22.308004429382144,3.4418168102484548,137,60.80804299876213,0.9114293088382008,14099.0574505997,49.25631118380621,0,47468.00256877195,187785.7210936336
Toys,Suburban,0,15.181196907192012,17392.702501652537,2.6094922028898706,Sunny,22,2992,485.8977568238923,302,50.41828299920721,1.0253325753539912,Social Media,71,4,0.6787816942368469,48.27926879161748,5.042730179022628,73,82.40212779545587,0.2773229419610777,13637.12349931615,17.572738464285887,0,27614.503061615156,192172.8631322554
Grocery,Urban,1,15.584491425752072,3710.254351044041,2.1920274287750217,Rainy,48,3255,224.63649178184696,171,54.13335189932712,5.127716417061065,Radio,53,15,0.2318451565499663,53.008456538113045,6.779340331627342,48,65.83808378719364,0.2052803566197006,5468.947450312855,32.22894479404344,0,16014.011351741534,100907.82597888797
Toys,Rural,1,0.1570453024061058,8594.93632092706,3.501912241698645,Sunny,16,2403,431.90636598639776,941,56.30847950743684,1.7061319265917174,TV,95,27,0.1081861948800387,49.35331358019014,9.68552772290909,18,39.67637171272165,0.3642239337265038,15703.140012085356,6.870774991323408,0,34976.17031318987,108354.8041808653
Electronics,Urban,0,8.712170082268978,779.4526644065245,1.6194302963152851,Sunny,47,1882,287.2729060442136,59,59.27059089135871,4.221860038084674,Social Media,55,8,0.6409167746440754,74.19346297429625,1.5272162757258496,267,24.50066333039053,0.650156220738494,5491.09647237364,3.274069091510956,1,3191.564995911988,30511.933571842725
Electronics,Urban,0,43.770281256091714,9827.54189257584,2.491999342267452,Cloudy,32,4740,87.04547589617441,848,75.60090633377345,8.346522539514533,Radio,89,23,0.523183067518216,63.63223128130912,8.742869388416711,340,83.9717982847325,0.8616779861945068,3431.075249721378,43.57710070006152,0,24735.44887337008,31725.14736165133
Grocery,Suburban,1,22.087324581885355,909.9115811612344,1.836148149543689,Snowy,44,2822,348.40514361985737,365,99.6120957430561,9.872961612339024,Social Media,97,15,0.8991452884450164,20.13267727346093,2.9133622038635982,19,18.28777199979836,0.132078782347317,7321.27059940029,36.53674512028432,0,24812.51272572664,155687.50553793318
Furniture,Suburban,0,49.2117249617217,16482.386284783097,3.783179867762982,Rainy,11,3056,261.58290359165187,887,82.63067008736768,3.2478023334302155,TV,57,27,0.726608021181275,37.71610458744483,5.954590423013916,100,53.43907229971244,0.813802177260163,12156.009738832216,15.874964379728452,0,8936.788960558166,171867.17140763946
Clothing,Suburban,0,19.78539817868963,16584.64846599852,4.77683535338443,Sunny,27,2361,328.79719639353067,322,53.064939722461176,5.366361417953448,Billboard,55,31,0.5097424500426206,37.12614787095091,5.512695785040294,116,35.12063402188093,0.8128233946689951,3269.035466685761,25.22890014486145,0,42032.00298115228,158019.31397306296
Furniture,Suburban,1,35.75932273901206,15860.972671896212,4.982043872063466,Snowy,25,2366,445.94683216011583,355,76.27896870311208,5.161850441267837,Email,56,39,0.4035894707651476,55.25057542343429,5.613789344419803,346,31.713200601573803,0.5869193565900861,13137.698686114898,6.787209222591928,1,40043.79381533245,167742.29367401585
Toys,Rural,0,14.095952145236456,6025.599343376805,2.801107241766363,Snowy,38,4547,225.8129396214626,854,74.83226061947522,9.548574947327554,Radio,46,47,0.4043746995708203,33.31667341263176,7.261250256016248,74,61.66678815335171,0.7606479395780257,17329.825926943075,35.35801469904301,0,8483.887328231742,58931.21150851846
Clothing,Rural,1,18.19048205704668,16826.125755325455,2.010121558545778,Cloudy,15,3675,451.5770353765042,259,57.20839079090248,4.837978951084458,TV,51,8,0.2263042861512345,19.381741564312847,3.87871422691506,280,28.4989549912829,0.1818806981515873,6216.239950032375,3.5165296043719483,0,18827.537384605497,95882.82794215344
Grocery,Rural,0,9.536299379544731,11088.463585802752,2.7713174815372965,Cloudy,26,1598,377.8278169980109,779,96.01361844012038,7.021151433457009,TV,73,30,0.017325971755697,62.294613252570834,3.259089636044871,269,83.30920853939165,0.1695860008207134,9279.02901424483,37.851652847060095,1,5921.048274913508,94543.87976210046
Grocery,Suburban,1,17.35311842496975,7789.258122906547,4.389077639850895,Cloudy,46,2234,249.41641368021251,802,72.03826238376845,9.225713407774409,Social Media,49,42,0.5749105882071062,78.0829550828018,8.543062274536226,125,42.483512727929934,0.8628000341287271,4952.053299690973,27.34182551349933,0,42581.82908512064,199080.26361263735
Clothing,Suburban,0,27.36187602103216,12693.934214232544,1.8240227142081595,Rainy,39,3916,305.5788464724022,935,99.72795703048698,3.796447739414717,Social Media,44,18,0.2124147325232152,84.52864763727392,2.278940898715276,116,64.19002773837431,0.4981484372345669,7544.603716872701,13.942526504338238,0,16842.685083683402,190089.71392257436
Electronics,Suburban,1,49.58864404896247,740.6503981772931,4.808382606611695,Sunny,33,1180,169.5347549343156,513,71.00361476260821,9.031010158629336,Email,60,4,0.2083269177280414,87.80627341275806,1.8844357693803169,174,68.22045738628677,0.2459372142528491,928.4261306488946,43.12871770307284,0,22526.499085024985,121704.79075307118
Clothing,Rural,1,33.21008565358928,3287.7371132146677,2.367463075192604,Cloudy,46,2570,491.96267687199935,761,80.39788513418046,9.182816596721034,Social Media,42,47,0.1253812286764805,72.48934769672113,0.2545136228870827,181,64.63533557002643,0.6887303576063237,19098.50322615013,49.30359351694272,0,16869.725551007756,31904.760962435208
Toys,Suburban,1,9.962297720415702,14974.723994320124,4.943214637801219,Cloudy,32,2229,337.00206989469405,777,55.238126822572006,9.313558789274596,Radio,58,43,0.1895954901766927,21.176194263352173,2.184720042088949,226,82.27201927144188,0.891875166934221,8609.859157637806,12.7174550598819,1,16191.274806782598,55426.22753298205
Electronics,Urban,1,2.2480720795775566,5261.151369964983,4.3544355501358485,Cloudy,22,2691,31.48495772334865,766,72.71139119034346,2.7774172361671217,Radio,84,22,0.0317891495551376,78.24894593893796,5.233461189835412,157,28.49046908847985,0.6323226459442498,15882.967141452566,40.31230747929663,1,37617.81043368086,75933.50322143848
Grocery,Urban,0,6.31782406572553,12161.177787910618,4.234282136589561,Sunny,18,1167,170.04473381652429,974,61.93829470019867,4.063520383272589,Radio,83,3,0.674231449748532,41.99680587059792,5.431237842839724,164,16.884363574888095,0.3473450429400172,3281.547028451938,37.50831581882287,1,37630.74547481134,175276.27364021877
Clothing,Suburban,0,28.127760063652367,8009.500755049078,2.2716186950931343,Sunny,22,2112,315.4240725419382,465,91.77823992856176,8.71691949143445,Billboard,74,15,0.4013971163126942,68.3929051033891,2.61876286283579,71,14.437255781203948,0.4832377652930145,16340.923359957776,37.35950605528347,1,26371.620353547904,38273.32912735863
Furniture,Urban,1,38.25801644083832,17168.712686585597,1.035108847791718,Cloudy,32,1180,37.6033061216275,265,89.195979243377,3.655702060376146,Radio,45,35,0.5615245987731451,52.50144039686687,0.8155142834078785,222,80.22753203800198,0.7522694609453395,17272.872563762918,47.86178057420136,1,33223.2305169894,47850.648742480495
Furniture,Urban,0,47.02096036503735,19072.09846693455,2.5285316353039518,Cloudy,28,1472,21.70325374637996,129,91.20899998126792,6.0425050260417,Social Media,53,47,0.6369576180207995,76.2884906919027,7.471943883817541,126,87.86296399513458,0.0675012288723875,14451.804009409743,24.330854615099614,1,26071.496670539877,73130.01487561627
Toys,Rural,0,0.7911585998410409,17729.512203218714,2.2072374786507747,Snowy,12,3346,230.5118773686233,828,86.18047188789757,1.2687396218745144,Social Media,43,38,0.9724845622761592,44.04045862717509,7.603955950766768,145,34.20212329637701,0.2171645159564422,18112.562337176405,33.70840202783273,0,2400.8712870460367,185747.48678740975
Furniture,Suburban,0,26.13800707809349,5777.089896525135,1.1495879616351892,Cloudy,46,2632,173.0181880494083,529,91.63416118100255,0.6571223823012836,Radio,84,33,0.0682658658555009,14.943504859201662,9.97858032328646,176,65.48111388599753,0.4625831866494472,3760.344024628659,41.193868181290206,0,4234.315223366692,103243.3577013955
Clothing,Suburban,0,23.54336781115884,4286.175946398604,3.0214610260237187,Rainy,49,2963,224.76631793625128,951,60.04143750874604,4.178740495972509,TV,90,14,0.417917684831438,54.54589687059767,9.010292748293704,152,10.713022733739912,0.6042409640970987,9791.39566137809,23.97682225215132,0,19803.28790612873,131133.02713651923
Clothing,Rural,0,32.8027510987852,9751.480425604332,2.6121252451309465,Rainy,12,3029,138.71972184120253,940,72.60218882899008,5.831273672667903,TV,57,48,0.245897933526481,23.70324437341385,9.26801443872466,182,25.09052080927902,0.3391655910423244,12592.135874315069,24.07156014060029,0,37737.57157279132,80508.5444886848
Furniture,Urban,1,27.978942723267096,643.0159413055154,3.538225870966099,Cloudy,8,3003,90.71169600206063,596,84.5923439972984,3.98772122225352,TV,68,1,0.4767119318568141,87.2414105882338,8.002217874865025,347,65.14195059692915,0.2983909218698807,12125.762928601003,15.932737703367566,1,45748.0851785829,41761.81166615101
Clothing,Urban,1,34.35195752912403,1003.283160832044,3.484745288776333,Sunny,31,4892,347.68024492036545,850,81.86962489675675,5.819584124592335,Email,74,49,0.9204723006138882,52.157045266039326,6.193478248486741,85,15.270971145218626,0.0413841956997212,17290.298223262813,39.0412856413567,0,2455.706961990878,48446.10479465364
Toys,Suburban,1,32.904129237459514,11289.167472648502,1.4829865435867204,Snowy,40,3683,262.13984697122225,67,85.81772414370434,5.199335324100672,Billboard,91,26,0.7239842652481513,54.28470350698084,1.372604980284654,364,47.48080399358596,0.0326017720514475,4705.981675471271,34.30978898427783,0,19033.472581653543,161520.88796159645
Electronics,Urban,1,5.85058624289731,10648.763381223076,4.90786218450649,Sunny,9,4533,108.07556351218976,214,61.21291915756159,6.888501569932151,Radio,77,8,0.6619495864798933,82.58125702518542,6.260901644813189,121,63.00666114991592,0.2786948543028256,3925.054734507895,22.556994975052497,1,11965.339369704134,179228.99747236847
Toys,Rural,0,39.98589568093598,19894.34878618757,1.7477257177657877,Cloudy,37,3667,166.59881886739916,574,54.921735452249486,6.530371067547359,Email,55,16,0.4412458764311774,59.96681961209399,0.6539630181048037,129,71.27665370444139,0.530506100089543,5440.882599730053,20.96683286993684,0,40945.05877710763,101149.75289916329
Toys,Rural,0,6.161628785816243,4435.915789593283,2.7810960990588183,Rainy,38,3497,299.9858747550297,251,95.84032890373882,4.300032461745142,TV,59,38,0.6711124983744359,34.218350175176575,8.864461201584804,6,46.30527309794964,0.5563714964454115,17885.22596355098,3.629482158455932,0,42452.439088077415,74613.93285455502
Clothing,Suburban,1,34.926531260456855,5533.026618629135,2.95247017373494,Snowy,34,3727,45.39238065351415,790,78.00859477836792,4.307452880156646,Radio,63,10,0.032375377274408,33.68756935306969,4.870031220600555,334,60.422723159707445,0.4940274928668688,18850.028111822707,0.3250573414207758,1,11114.034516902868,162527.85162281615
Electronics,Rural,0,20.807268382030337,2714.0425253625904,4.25225118885648,Sunny,12,2652,82.25197454042798,395,57.69129622537055,1.493705566121097,Email,74,42,0.5862386720298944,50.12629199251649,7.004981036560422,183,53.1660503649649,0.4098806840028343,11607.787033264947,26.44469832659217,0,35830.53541830874,136253.48114078093
Clothing,Rural,0,25.692536728829896,18392.088688248023,1.396918384378587,Sunny,43,2228,45.89034601262116,415,89.67182909436808,5.1810618637549455,Social Media,83,37,0.5537765625992482,79.32865831433271,0.6172122705900437,38,14.184461766665688,0.2522915892613208,10276.752724125136,20.874642617579976,0,36856.04582777,12970.425609698465
Grocery,Suburban,1,45.164900718785525,15667.319266939789,2.714577116834127,Cloudy,30,2524,408.0354930299183,497,95.74649683146411,5.913073368543397,TV,90,26,0.3466404319631928,73.57834725890228,5.389059386935971,116,69.42437498078772,0.4006944315927822,12305.0193562468,39.80183799508821,1,9675.827142345946,73394.47528214808
Clothing,Rural,0,44.49418632367433,16535.612673408526,3.514008680944816,Snowy,41,829,378.6805242738845,562,58.47817592855545,4.817245033802879,Email,58,28,0.2015141254241084,87.01924688454758,3.082507638748289,102,23.78895327083,0.1387599653855135,12517.999172010534,27.13270281535608,0,22251.09993340355,138023.73075602815
Clothing,Rural,1,40.89281528275148,18103.89386530792,1.8606224864962224,Rainy,38,2986,379.123336620836,368,90.87062276345551,3.3245026173612904,Social Media,95,12,0.807555550999301,15.750889828176293,2.921185830798732,8,12.544442498707308,0.1152592290260368,3820.941746398168,46.83530216911127,0,31396.55246674618,116867.56495674056
Clothing,Rural,1,25.50741902281616,10735.549741153844,3.509871595064291,Cloudy,11,1655,360.9994183032537,266,96.66125306595642,7.244320588092185,TV,43,20,0.0538621144550964,31.466085517147093,3.957593555561507,218,46.09343330306978,0.2999432568137914,13885.01219165104,9.807039943049928,0,2277.263739697345,195723.1252250134
Electronics,Urban,0,36.81199050669166,9298.267233289112,4.694659350198611,Snowy,44,2390,337.998857598236,83,96.91808001480086,0.8391502819877182,Billboard,72,49,0.0696728644235877,16.41661662509808,0.1063306625192955,207,79.25100698252082,0.9953487964272196,9320.846495794298,49.50751701925199,0,20824.999819248256,173892.49875393164
Clothing,Suburban,0,25.644852775940468,6942.633736479522,4.990072524690699,Sunny,32,4977,243.72603853530572,920,95.70782308267503,9.152959660565068,TV,41,14,0.4405217439841465,70.08633551219489,4.719942729029717,78,22.06635501288229,0.3264969475163984,10588.94819753688,14.895959715605317,0,8592.953414433414,16648.98911759589
Electronics,Suburban,1,43.48030412373888,11989.684979783182,1.1298043071627029,Cloudy,43,2685,324.71630011848634,315,77.32105061800513,0.3043700515033535,Billboard,52,46,0.252554547408605,21.26669513203069,4.917010167718589,55,11.028602729358,0.9364563903551052,1091.173784535532,32.121198678665294,1,27552.92855492348,146524.95805611034
Furniture,Suburban,1,20.138791661644994,9358.428737401538,1.94235291297871,Sunny,43,2817,28.797161846107574,689,67.81056586269347,9.62726632103895,Billboard,97,35,0.7454524135070204,17.990905439808536,8.644996066806735,304,18.79833886123337,0.392262145767694,15408.854334355092,25.092685680832567,0,42302.96158958678,70583.68940444318
Grocery,Urban,0,48.51176722074384,9305.528938808717,2.24122846316679,Sunny,32,4121,314.51756710182445,773,50.36364038470047,4.677320449253158,Billboard,84,29,0.634190076921191,54.93377656796461,4.540403518036576,228,39.09272914652853,0.4390099911996094,16790.845244723692,17.978820062462468,0,26712.942992675824,138006.12710175954
